Lea State,LEA,ID,Sex,Total
NY,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,3620670,F,16
NJ,Woodbury City Public School District,3418150,M,401
NJ,Woodbury City Public School District,3418150,F,195
NY,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,3604920,M,245
NY,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,3604920,F,40
MA,Lynnfield,2507140,M,54
MA,Lynnfield,2507140,F,19
NY,RIVERHEAD CENTRAL SCHOOL DISTRICT,3624690,M,1081
NY,RIVERHEAD CENTRAL SCHOOL DISTRICT,3624690,F,321
ME,Calais Public Schools,2303870,M,54
ME,Calais Public Schools,2303870,F,10
NY,GOSHEN CENTRAL SCHOOL DISTRICT,3612330,M,581
NY,GOSHEN CENTRAL SCHOOL DISTRICT,3612330,F,122
NJ,Bergen County Special Services School District,3401450,M,38
NJ,Bergen County Special Services School District,3401450,F,6
NJ,BLOOMFIELD TOWNSHIP SCHOOL DISTRICT,3401830,M,536
NJ,BLOOMFIELD TOWNSHIP SCHOOL DISTRICT,3401830,F,186
CT,REGIONAL SCHOOL DISTRICT 15,903537,M,125
CT,REGIONAL SCHOOL DISTRICT 15,903537,F,42
CT,COVENTRY SCHOOL DISTRICT,900960,M,23
CT,COVENTRY SCHOOL DISTRICT,900960,F,2
NY,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,3606160,M,215
NY,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,3606160,F,114
NY,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,3628650,M,30
NY,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,3628650,F,0
MA,Narragansett Regional School District,2508280,M,113
MA,Narragansett Regional School District,2508280,F,23
NY,CARMEL CENTRAL SCHOOL DISTRICT,3606570,M,298
NY,CARMEL CENTRAL SCHOOL DISTRICT,3606570,F,106
MA,South Hadley,2510920,M,120
MA,South Hadley,2510920,F,97
NH,Merrimack Valley School District,3304760,M,391
NH,Merrimack Valley School District,3304760,F,163
NY,GARDEN CITY UNION FREE SCHOOL DISTRICT,3611760,M,61
NY,GARDEN CITY UNION FREE SCHOOL DISTRICT,3611760,F,2
NY,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,3623220,M,170
NY,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,3623220,F,50
MA,Danvers,2503990,M,273
MA,Danvers,2503990,F,65
MA,Southwick-Tolland-Granville Regional School District,2500013,M,75
MA,Southwick-Tolland-Granville Regional School District,2500013,F,8
CT,LITCHFIELD SCHOOL DISTRICT,902220,M,36
CT,LITCHFIELD SCHOOL DISTRICT,902220,F,11
CT,STAMFORD SCHOOL DISTRICT,904320,M,1159
CT,STAMFORD SCHOOL DISTRICT,904320,F,514
NH,Gorham Randolph Shelburne Coop School District,3300035,M,18
NH,Gorham Randolph Shelburne Coop School District,3300035,F,31
NH,Hillsboro Deering Coop School District,3303750,M,355
NH,Hillsboro Deering Coop School District,3303750,F,70
MA,Gateway,2505160,M,38
MA,Gateway,2505160,F,6
NY,AVON CENTRAL SCHOOL DISTRICT,3603660,M,112
NY,AVON CENTRAL SCHOOL DISTRICT,3603660,F,71
MA,North Attleborough,2508730,M,291
MA,North Attleborough,2508730,F,49
ME,Lewiston Public Schools,2307320,M,1275
ME,Lewiston Public Schools,2307320,F,629
MA,Weston,2512750,M,55
MA,Weston,2512750,F,27
NY,MARLBORO CENTRAL SCHOOL DISTRICT,3618570,M,476
NY,MARLBORO CENTRAL SCHOOL DISTRICT,3618570,F,89
NY,NEW YORK STATE OFFICE OF CHILDREN AND FAMILY SERVICES (OCFS),3600131,M,0
NY,NEW YORK STATE OFFICE OF CHILDREN AND FAMILY SERVICES (OCFS),3600131,F,0
NY,MEXICO CENTRAL SCHOOL DISTRICT,3619170,M,2334
NY,MEXICO CENTRAL SCHOOL DISTRICT,3619170,F,430
NJ,BOUND BROOK SCHOOL DISTRICT,3402100,M,534
NJ,BOUND BROOK SCHOOL DISTRICT,3402100,F,336
MA,Stoughton,2511250,M,364
MA,Stoughton,2511250,F,241
NJ,BURLINGTON TOWNSHIP BOARD OF EDUCATION,3402460,M,353
NJ,BURLINGTON TOWNSHIP BOARD OF EDUCATION,3402460,F,130
NJ,Elmwood Park School District,3404660,M,291
NJ,Elmwood Park School District,3404660,F,104
NY,NISKAYUNA CENTRAL SCHOOL DISTRICT,3620880,M,87
NY,NISKAYUNA CENTRAL SCHOOL DISTRICT,3620880,F,31
NJ,Montville Township School District,3410650,M,50
NJ,Montville Township School District,3410650,F,22
MA,Adams-Cheshire,2501780,M,92
MA,Adams-Cheshire,2501780,F,23
VT,Elmore Morristown Unified School District,5000391,M,144
VT,Elmore Morristown Unified School District,5000391,F,30
NY,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,3621210,M,1253
NY,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,3621210,F,349
ME,York Public Schools,2314130,M,15
ME,York Public Schools,2314130,F,2
ME,RSU 83/MSAD 13,2310650,M,82
ME,RSU 83/MSAD 13,2310650,F,7
ME,RSU 19,2314785,M,394
ME,RSU 19,2314785,F,133
NY,MONTICELLO CENTRAL SCHOOL DISTRICT,3619740,M,770
NY,MONTICELLO CENTRAL SCHOOL DISTRICT,3619740,F,386
NY,SIDNEY CENTRAL SCHOOL DISTRICT,3626850,M,484
NY,SIDNEY CENTRAL SCHOOL DISTRICT,3626850,F,204
RI,Smithfield,4400990,M,56
RI,Smithfield,4400990,F,25
MA,Boston,2502790,M,4605
MA,Boston,2502790,F,1992
MA,Winchendon,2513080,M,116
MA,Winchendon,2513080,F,21
NY,BETHLEHEM CENTRAL SCHOOL DISTRICT,3604710,M,72
NY,BETHLEHEM CENTRAL SCHOOL DISTRICT,3604710,F,9
NY,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,3623490,M,20
NY,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,3623490,F,22
NJ,ESSEX REGIONAL EDUCATIONAL SERVICES COMMISSION,3480300,M,112
NJ,ESSEX REGIONAL EDUCATIONAL SERVICES COMMISSION,3480300,F,15
MA,Medfield,2507530,M,18
MA,Medfield,2507530,F,3
NJ,SWEDESBORO-WOOLWICH SCHOOL DISTRICT,3415990,M,15
NJ,SWEDESBORO-WOOLWICH SCHOOL DISTRICT,3415990,F,3
NY,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,3616080,M,31
NY,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,3616080,F,10
NJ,Pemberton Township School District,3412810,M,523
NJ,Pemberton Township School District,3412810,F,173
MA,Sharon,2510620,M,46
MA,Sharon,2510620,F,1
NY,NANUET UNION FREE SCHOOL DISTRICT,3620190,M,53
NY,NANUET UNION FREE SCHOOL DISTRICT,3620190,F,6
NY,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,3613290,M,127
NY,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,3613290,F,42
NJ,Middle Township Public School District,3410020,M,722
NJ,Middle Township Public School District,3410020,F,282
NY,NEW ROCHELLE CITY SCHOOL DISTRICT,3620490,M,1057
NY,NEW ROCHELLE CITY SCHOOL DISTRICT,3620490,F,396
NY,CORNING CITY SCHOOL DISTRICT,3608400,M,1390
NY,CORNING CITY SCHOOL DISTRICT,3608400,F,313
MA,Hull,2506420,M,167
MA,Hull,2506420,F,25
NY,BATAVIA CITY SCHOOL DISTRICT,3603990,M,216
NY,BATAVIA CITY SCHOOL DISTRICT,3603990,F,116
NH,Claremont School District,3302340,M,203
NH,Claremont School District,3302340,F,91
NY,PELHAM UNION FREE SCHOOL DISTRICT,3622680,M,111
NY,PELHAM UNION FREE SCHOOL DISTRICT,3622680,F,5
NY,BRONXVILLE UNION FREE SCHOOL DISTRICT,3605640,M,23
NY,BRONXVILLE UNION FREE SCHOOL DISTRICT,3605640,F,10
NH,Moultonborough School District,3304960,M,14
NH,Moultonborough School District,3304960,F,4
NY,CROTON-HARMON UNION FREE SCHOOL DISTRICT,3608580,M,53
NY,CROTON-HARMON UNION FREE SCHOOL DISTRICT,3608580,F,8
NY,MILLER PLACE UNION FREE SCHOOL DISTRICT,3619410,M,379
NY,MILLER PLACE UNION FREE SCHOOL DISTRICT,3619410,F,35
NJ,South River Public School District,3415390,M,124
NJ,South River Public School District,3415390,F,31
MA,Clinton,2503750,M,176
MA,Clinton,2503750,F,76
NJ,Essex County Schools of Technology,3404800,M,147
NJ,Essex County Schools of Technology,3404800,F,113
NY,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,M,324
NY,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,F,198
ME,Portland Public Schools,2309930,M,384
ME,Portland Public Schools,2309930,F,200
NY,FREEPORT UNION FREE SCHOOL DISTRICT,3611550,M,838
NY,FREEPORT UNION FREE SCHOOL DISTRICT,3611550,F,393
NJ,South Brunswick School District,3415210,M,134
NJ,South Brunswick School District,3415210,F,45
NJ,Old Bridge Township School District,3409270,M,1269
NJ,Old Bridge Township School District,3409270,F,303
NY,KINDERHOOK CENTRAL SCHOOL DISTRICT,3615210,M,29
NY,KINDERHOOK CENTRAL SCHOOL DISTRICT,3615210,F,13
NY,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,3627660,M,35
NY,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,3627660,F,82
CT,Connecticut Technical Education and Career System,900002,M,2509
CT,Connecticut Technical Education and Career System,900002,F,1554
NJ,New Brunswick School District,3411220,M,1514
NJ,New Brunswick School District,3411220,F,853
NY,WALLKILL CENTRAL SCHOOL DISTRICT,3629790,M,554
NY,WALLKILL CENTRAL SCHOOL DISTRICT,3629790,F,200
NY,SAYVILLE UNION FREE SCHOOL DISTRICT,3625920,M,128
NY,SAYVILLE UNION FREE SCHOOL DISTRICT,3625920,F,87
NH,Keene School District,3304050,M,419
NH,Keene School District,3304050,F,198
NJ,GREAT MEADOWS REGIONAL SCHOOL DISTRICT,3400008,M,31
NJ,GREAT MEADOWS REGIONAL SCHOOL DISTRICT,3400008,F,15
NJ,Sayreville School District,3414640,M,752
NJ,Sayreville School District,3414640,F,166
MA,Wayland,2512210,M,0
MA,Wayland,2512210,F,0
NJ,WEST DEPTFORD TOWNSHIP SCHOOL DISTRICT,3417430,M,166
NJ,WEST DEPTFORD TOWNSHIP SCHOOL DISTRICT,3417430,F,54
MA,Oxford,2509270,M,114
MA,Oxford,2509270,F,20
NJ,SADDLE BROOK SCHOOL DISTRICT,3414490,M,138
NJ,SADDLE BROOK SCHOOL DISTRICT,3414490,F,36
NJ,West Orange Public Schools,3417610,M,885
NJ,West Orange Public Schools,3417610,F,313
ME,RSU 74/MSAD 74,2314767,M,112
ME,RSU 74/MSAD 74,2314767,F,37
CT,AREA COOPERATIVE EDUCATIONAL,900070,M,491
CT,AREA COOPERATIVE EDUCATIONAL,900070,F,141
NJ,Bayonne School District,3401260,M,1470
NJ,Bayonne School District,3401260,F,712
CT,NEW HARTFORD SCHOOL DISTRICT,902760,M,4
CT,NEW HARTFORD SCHOOL DISTRICT,902760,F,1
ME,RSU 37/MSAD 37,2311430,M,111
ME,RSU 37/MSAD 37,2311430,F,17
CT,COLCHESTER SCHOOL DISTRICT,900840,M,112
CT,COLCHESTER SCHOOL DISTRICT,900840,F,71
CT,FAIRFIELD SCHOOL DISTRICT,901530,M,137
CT,FAIRFIELD SCHOOL DISTRICT,901530,F,32
NY,TRUMANSBURG CENTRAL SCHOOL DISTRICT,3628980,M,162
NY,TRUMANSBURG CENTRAL SCHOOL DISTRICT,3628980,F,9
NY,ROOSEVELT UNION FREE SCHOOL DISTRICT,3624990,M,249
NY,ROOSEVELT UNION FREE SCHOOL DISTRICT,3624990,F,46
VT,Milton Incorporated School District,5005610,M,266
VT,Milton Incorporated School District,5005610,F,106
NJ,Waldwick School District,3416860,M,21
NJ,Waldwick School District,3416860,F,1
MA,Grafton,2505370,M,187
MA,Grafton,2505370,F,38
NY,RYE NECK UNION FREE SCHOOL DISTRICT,3625290,M,118
NY,RYE NECK UNION FREE SCHOOL DISTRICT,3625290,F,15
NY,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,3606870,M,1376
NY,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,3606870,F,633
NJ,Clinton Township School District,3403360,M,52
NJ,Clinton Township School District,3403360,F,5
NJ,NUTLEY PUBLIC SCHOOL DISTRICT,3411880,M,216
NJ,NUTLEY PUBLIC SCHOOL DISTRICT,3411880,F,88
NY,SODUS CENTRAL SCHOOL DISTRICT,3627120,M,800
NY,SODUS CENTRAL SCHOOL DISTRICT,3627120,F,456
RI,Westerly,4401170,M,380
RI,Westerly,4401170,F,185
CT,GROTON SCHOOL DISTRICT,901770,M,373
CT,GROTON SCHOOL DISTRICT,901770,F,166
ME,RSU 54/MSAD 54,2314590,M,312
ME,RSU 54/MSAD 54,2314590,F,66
NJ,Lindenwold Public School District,3408640,M,659
NJ,Lindenwold Public School District,3408640,F,260
NJ,Mahwah Township Public School District,3409330,M,78
NJ,Mahwah Township Public School District,3409330,F,60
NY,HILTON CENTRAL SCHOOL DISTRICT,3614460,M,589
NY,HILTON CENTRAL SCHOOL DISTRICT,3614460,F,140
NY,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,3610710,M,515
NY,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,3610710,F,312
NY,AMITYVILLE UNION FREE SCHOOL DISTRICT,3602940,M,642
NY,AMITYVILLE UNION FREE SCHOOL DISTRICT,3602940,F,362
MA,Longmeadow,2506990,M,132
MA,Longmeadow,2506990,F,14
NY,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,3622170,M,74
NY,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,3622170,F,50
MA,Newton,2508610,M,492
MA,Newton,2508610,F,74
NJ,WATERFORD TOWNSHIP SCHOOL DISTRICT,3417250,M,35
NJ,WATERFORD TOWNSHIP SCHOOL DISTRICT,3417250,F,18
NY,OGDENSBURG CITY SCHOOL DISTRICT,3621660,M,175
NY,OGDENSBURG CITY SCHOOL DISTRICT,3621660,F,115
CT,HAMDEN SCHOOL DISTRICT,901860,M,952
CT,HAMDEN SCHOOL DISTRICT,901860,F,388
NY,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,3618330,M,81
NY,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,3618330,F,52
NY,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,3614700,M,33
NY,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,3614700,F,1
NY,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,3611400,M,21
NY,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,3611400,F,0
VT,Bennington Incorporated School District,5002130,M,71
VT,Bennington Incorporated School District,5002130,F,12
NJ,Ridgewood Public School District,3413830,M,88
NJ,Ridgewood Public School District,3413830,F,33
NH,Windham School District,3307170,M,72
NH,Windham School District,3307170,F,9
MA,Hamilton-Wenham,2505670,M,24
MA,Hamilton-Wenham,2505670,F,8
NY,SHERRILL CITY SCHOOL DISTRICT,3626760,M,70
NY,SHERRILL CITY SCHOOL DISTRICT,3626760,F,13
RI,Providence,4400900,M,4448
RI,Providence,4400900,F,2198
MA,Norwell,2509030,M,97
MA,Norwell,2509030,F,23
NJ,Glassboro School District,3405880,M,128
NJ,Glassboro School District,3405880,F,81
ME,RSU 11/MSAD 11,2310590,M,271
ME,RSU 11/MSAD 11,2310590,F,74
NY,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,3626160,M,331
NY,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,3626160,F,195
RI,Johnston,4400540,M,249
RI,Johnston,4400540,F,77
NJ,Randolph Township School District,3413650,M,77
NJ,Randolph Township School District,3413650,F,1
NY,MAMARONECK UNION FREE SCHOOL DISTRICT,3618240,M,340
NY,MAMARONECK UNION FREE SCHOOL DISTRICT,3618240,F,52
NJ,Mountain Lakes Public School District,3411010,M,57
NJ,Mountain Lakes Public School District,3411010,F,0
RI,East Greenwich,4400300,M,15
RI,East Greenwich,4400300,F,7
MA,Tantasqua,2511490,M,198
MA,Tantasqua,2511490,F,80
NH,Hampton School District,3303510,M,11
NH,Hampton School District,3303510,F,2
NY,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,3609960,M,181
NY,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,3609960,F,37
MA,Westwood,2512810,M,7
MA,Westwood,2512810,F,0
NY,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,3627360,M,128
NY,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,3627360,F,37
ME,RSU 50,2314806,M,114
ME,RSU 50,2314806,F,14
CT,NORTH BRANFORD SCHOOL DISTRIC,902970,M,64
CT,NORTH BRANFORD SCHOOL DISTRIC,902970,F,43
VT,Burlington School District,5002820,M,222
VT,Burlington School District,5002820,F,52
NY,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,3622470,M,2752
NY,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,3622470,F,673
NH,Berlin School District,3301860,M,281
NH,Berlin School District,3301860,F,144
NY,EAST HAMPTON UNION FREE SCHOOL DISTRICT,3609660,M,129
NY,EAST HAMPTON UNION FREE SCHOOL DISTRICT,3609660,F,73
NJ,Princeton Public Schools,3413410,M,100
NJ,Princeton Public Schools,3413410,F,16
NH,Concord School District,3302460,M,898
NH,Concord School District,3302460,F,120
NY,SCHALMONT CENTRAL SCHOOL DISTRICT,3625980,M,204
NY,SCHALMONT CENTRAL SCHOOL DISTRICT,3625980,F,174
NY,CHAPPAQUA CENTRAL SCHOOL DISTRICT,3606990,M,46
NY,CHAPPAQUA CENTRAL SCHOOL DISTRICT,3606990,F,0
MA,Waltham,2512000,M,445
MA,Waltham,2512000,F,105
NY,HERRICKS UNION FREE SCHOOL DISTRICT,3614280,M,127
NY,HERRICKS UNION FREE SCHOOL DISTRICT,3614280,F,20
NJ,GALLOWAY TOWNSHIP PUBLIC SCHOOLS,3405730,M,230
NJ,GALLOWAY TOWNSHIP PUBLIC SCHOOLS,3405730,F,36
NJ,Clark Township Public Schools,3403150,M,158
NJ,Clark Township Public Schools,3403150,F,32
ME,RSU 57/MSAD 57,2314670,M,684
ME,RSU 57/MSAD 57,2314670,F,187
NJ,New Milford Public School District,3411280,M,54
NJ,New Milford Public School District,3411280,F,16
NY,PINE BUSH CENTRAL SCHOOL DISTRICT,3623010,M,1340
NY,PINE BUSH CENTRAL SCHOOL DISTRICT,3623010,F,612
NJ,SOMERS POINT SCHOOL DISTRICT,3415030,M,36
NJ,SOMERS POINT SCHOOL DISTRICT,3415030,F,11
MA,Brookline,2503150,M,134
MA,Brookline,2503150,F,34
NJ,Asbury Park School District,3400930,M,802
NJ,Asbury Park School District,3400930,F,382
NJ,Wall Township Public School District,3416890,M,54
NJ,Wall Township Public School District,3416890,F,21
RI,Exeter-West Greenwich,4400360,M,52
RI,Exeter-West Greenwich,4400360,F,4
RI,North Kingstown,4400750,M,226
RI,North Kingstown,4400750,F,46
NY,LYNBROOK UNION FREE SCHOOL DISTRICT,3617910,M,196
NY,LYNBROOK UNION FREE SCHOOL DISTRICT,3617910,F,5
VT,Mill River Unified School District,5000393,M,79
VT,Mill River Unified School District,5000393,F,21
CT,WATERBURY SCHOOL DISTRICT,904830,M,9613
CT,WATERBURY SCHOOL DISTRICT,904830,F,5480
NJ,Little Egg Harbor Township School District,3408700,M,10
NJ,Little Egg Harbor Township School District,3408700,F,1
ME,RSU 67,2314777,M,98
ME,RSU 67,2314777,F,38
NY,DEPEW UNION FREE SCHOOL DISTRICT,3609030,M,414
NY,DEPEW UNION FREE SCHOOL DISTRICT,3609030,F,103
NJ,UPPER SADDLE RIVER SCHOOL DISTRICT,3416620,M,4
NJ,UPPER SADDLE RIVER SCHOOL DISTRICT,3416620,F,0
MA,Blackstone-Millville,2502715,M,39
MA,Blackstone-Millville,2502715,F,7
NH,Lisbon Regional School District,3304290,M,87
NH,Lisbon Regional School District,3304290,F,4
MA,Brockton,2503090,M,4766
MA,Brockton,2503090,F,2392
NJ,Wood-Ridge School District,3418300,M,164
NJ,Wood-Ridge School District,3418300,F,36
ME,RSU 79/MSAD 01,2310860,M,660
ME,RSU 79/MSAD 01,2310860,F,73
ME,RSU 20,2314791,M,179
ME,RSU 20,2314791,F,33
CT,NORWICH SCHOOL DISTRICT,903120,M,749
CT,NORWICH SCHOOL DISTRICT,903120,F,467
NY,COMMACK UNION FREE SCHOOL DISTRICT,3608130,M,843
NY,COMMACK UNION FREE SCHOOL DISTRICT,3608130,F,126
NY,POUGHKEEPSIE CITY SCHOOL DISTRICT,3623760,M,2573
NY,POUGHKEEPSIE CITY SCHOOL DISTRICT,3623760,F,1542
MA,Ashburnham-Westminster,2502040,M,24
MA,Ashburnham-Westminster,2502040,F,8
NY,SENECA FALLS CENTRAL SCHOOL DISTRICT,3626430,M,852
NY,SENECA FALLS CENTRAL SCHOOL DISTRICT,3626430,F,104
NJ,ROSELLE PUBLIC SCHOOLS,3414280,M,444
NJ,ROSELLE PUBLIC SCHOOLS,3414280,F,399
NY,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,3607680,M,379
NY,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,3607680,F,500
NY,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,3622890,M,491
NY,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,3622890,F,305
NY,WESTMORELAND CENTRAL SCHOOL DISTRICT,3631050,M,39
NY,WESTMORELAND CENTRAL SCHOOL DISTRICT,3631050,F,14
NJ,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,3402850,M,34
NJ,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,3402850,F,6
NY,ORCHARD PARK CENTRAL SCHOOL DISTRICT,3621900,M,124
NY,ORCHARD PARK CENTRAL SCHOOL DISTRICT,3621900,F,52
NJ,Clifton Public School District,3403300,M,2107
NJ,Clifton Public School District,3403300,F,629
VT,Maple Run Unified School District,5000399,M,152
VT,Maple Run Unified School District,5000399,F,31
CT,WESTBROOK SCHOOL DISTRICT,904980,M,17
CT,WESTBROOK SCHOOL DISTRICT,904980,F,2
NJ,Lodi School District,3408850,M,175
NJ,Lodi School District,3408850,F,39
ME,RSU 04,2314783,M,78
ME,RSU 04,2314783,F,24
CT,MILFORD SCHOOL DISTRICT,902520,M,320
CT,MILFORD SCHOOL DISTRICT,902520,F,70
NY,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,3629460,M,51
NY,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,3629460,F,3
NJ,Bernards Township School District,3401650,M,223
NJ,Bernards Township School District,3401650,F,26
NH,Lincoln-Woodstock School District,3304260,M,0
NH,Lincoln-Woodstock School District,3304260,F,0
NY,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,3626520,M,964
NY,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,3626520,F,383
NY,PEEKSKILL CITY SCHOOL DISTRICT,3622650,M,186
NY,PEEKSKILL CITY SCHOOL DISTRICT,3622650,F,81
NY,HYDE PARK CENTRAL SCHOOL DISTRICT,3615180,M,773
NY,HYDE PARK CENTRAL SCHOOL DISTRICT,3615180,F,321
NY,JAMESTOWN CITY SCHOOL DISTRICT,3615630,M,1186
NY,JAMESTOWN CITY SCHOOL DISTRICT,3615630,F,427
NY,SAUGERTIES CENTRAL SCHOOL DISTRICT,3625800,M,285
NY,SAUGERTIES CENTRAL SCHOOL DISTRICT,3625800,F,236
NY,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,M,4540
NY,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,F,2883
NY,SEAFORD UNION FREE SCHOOL DISTRICT,3626400,M,35
NY,SEAFORD UNION FREE SCHOOL DISTRICT,3626400,F,11
RI,Narragansett,4400660,M,172
RI,Narragansett,4400660,F,30
VT,Harwood Unified School District,5000403,M,14
VT,Harwood Unified School District,5000403,F,2
NJ,CHESTER SCHOOL DISTRICT,3403060,M,21
NJ,CHESTER SCHOOL DISTRICT,3403060,F,0
NJ,Freehold Township School District,3405640,M,42
NJ,Freehold Township School District,3405640,F,1
CT,MERIDEN SCHOOL DISTRICT,902400,M,3863
CT,MERIDEN SCHOOL DISTRICT,902400,F,2242
CT,WEST HARTFORD SCHOOL DISTRICT,904920,M,255
CT,WEST HARTFORD SCHOOL DISTRICT,904920,F,122
NY,DRYDEN CENTRAL SCHOOL DISTRICT,3609330,M,344
NY,DRYDEN CENTRAL SCHOOL DISTRICT,3609330,F,167
MA,Dartmouth,2504020,M,203
MA,Dartmouth,2504020,F,35
NY,TROY CITY SCHOOL DISTRICT,3628950,M,2290
NY,TROY CITY SCHOOL DISTRICT,3628950,F,984
NY,ONONDAGA-CORTLAND-MADISON BOCES,3680580,M,114
NY,ONONDAGA-CORTLAND-MADISON BOCES,3680580,F,49
MA,Mohawk Trail,2507990,M,9
MA,Mohawk Trail,2507990,F,0
NJ,Manchester Township School District,3409450,M,164
NJ,Manchester Township School District,3409450,F,113
MA,Berkshire Hills,2502530,M,20
MA,Berkshire Hills,2502530,F,0
NJ,NORTH PLAINFIELD SCHOOL DISTRICT,3411640,M,428
NJ,NORTH PLAINFIELD SCHOOL DISTRICT,3411640,F,91
NY,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,3604290,M,561
NY,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,3604290,F,37
NJ,Ocean County Vocational Technical School School District,3411980,M,0
NJ,Ocean County Vocational Technical School School District,3411980,F,2
NY,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,3615990,M,210
NY,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,3615990,F,74
NJ,Somerset Hills Regional School District,3400009,M,30
NJ,Somerset Hills Regional School District,3400009,F,20
NY,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,3627750,M,506
NY,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,3627750,F,104
NJ,Cranford Public School District,3403570,M,173
NJ,Cranford Public School District,3403570,F,20
CT,NEW HAVEN SCHOOL DISTRICT,902790,M,4137
CT,NEW HAVEN SCHOOL DISTRICT,902790,F,2720
CT,WINDSOR SCHOOL DISTRICT,905220,M,611
CT,WINDSOR SCHOOL DISTRICT,905220,F,285
NY,EASTPORT-SOUTH MANOR CSD,3600125,M,242
NY,EASTPORT-SOUTH MANOR CSD,3600125,F,50
RI,Woonsocket Education Department,4401200,M,1200
RI,Woonsocket Education Department,4401200,F,708
NJ,Harrison Public Schools,3406870,M,89
NJ,Harrison Public Schools,3406870,F,33
MA,Leominster,2506780,M,4
MA,Leominster,2506780,F,5
MA,Malden,2507170,M,456
MA,Malden,2507170,F,193
NJ,Springfield Public School District,3415630,M,60
NJ,Springfield Public School District,3415630,F,10
CT,BARKHAMSTED SCHOOL DISTRICT,900150,M,0
CT,BARKHAMSTED SCHOOL DISTRICT,900150,F,0
MA,Triton,2511740,M,141
MA,Triton,2511740,F,31
NY,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,3630930,M,88
NY,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,3630930,F,27
NY,MANHASSET UNION FREE SCHOOL DISTRICT,3618270,M,14
NY,MANHASSET UNION FREE SCHOOL DISTRICT,3618270,F,0
ME,Cape Elizabeth Public Schools,2303930,M,10
ME,Cape Elizabeth Public Schools,2303930,F,1
NY,SOLVAY UNION FREE SCHOOL DISTRICT,3627150,M,1043
